tab_id,col_id,row_id,label,context,entity
FJIW129O116,1,2,Dr Pepper Snapple Group,['Dr Pepper Snapple Group'],http://www.wikidata.org/entity/Q1254149
FJIW129O116,1,3,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
FJIW129O140,1,3,Brazil,['Brazil'],http://www.wikidata.org/entity/Q155
FJIW129O167,1,1,Sazerac Company,['Sazerac Company'],http://www.wikidata.org/entity/Q7429410
FJIW129O167,1,2,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
FJIW129O181,1,1,Coca-Cola,['Coca-Cola'],http://www.wikidata.org/entity/Q2813
FJIW129O181,1,2,New Zealand,['New Zealand'],http://www.wikidata.org/entity/Q664
FJIW129O181,1,5,The Coca-Cola Company,['The Coca-Cola Company'],http://www.wikidata.org/entity/Q3295867
FJIW129O206,1,2,Diageo,['Diageo'],http://www.wikidata.org/entity/Q161140
FJIW129O212,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
FJIW129O212,1,2,Peru,['Peru'],http://www.wikidata.org/entity/Q419
FJIW129O212,1,3,"Pisco, Algarrobina","['Pisco, Algarrobina']","http://www.wikidata.org/entity/Q388502,http://www.wikidata.org/entity/Q2835658"
FJIW129O225,1,1,Takara Holdings,['Takara Holdings'],http://www.wikidata.org/entity/Q7677258
FJIW129O225,1,2,Japan,['Japan'],http://www.wikidata.org/entity/Q17
FJIW129O234,1,2,India,['India'],http://www.wikidata.org/entity/Q668
FJIW129O234,1,3,"buttermilk, curd","['buttermilk, curd']","http://www.wikidata.org/entity/Q106612,http://www.wikidata.org/entity/Q47469439"
FJIW129O239,1,1,Kurdish cuisine,['Kurdish cuisine'],http://www.wikidata.org/entity/Q3673757
FJIW129O239,1,2,Kurdistan,['Kurdistan'],http://www.wikidata.org/entity/Q41470
FJIW129O267,1,1,PepsiCo,['PepsiCo'],http://www.wikidata.org/entity/Q334800
FJIW129O272,1,2,Beam Inc.,['Beam Inc.'],http://www.wikidata.org/entity/Q2892812
FJIW129O272,1,3,Scotland,['Scotland'],http://www.wikidata.org/entity/Q22
FJIW129O290,1,4,PepsiCo,['PepsiCo'],http://www.wikidata.org/entity/Q334800
FJIW129O291,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
FJIW129O291,1,3,Viceroyalty of Peru,['Viceroyalty of Peru'],http://www.wikidata.org/entity/Q211435
FJIW129O293,1,1,GmbH,['GmbH'],http://www.wikidata.org/entity/Q460178
FJIW129O293,1,2,brewing,['brewing'],http://www.wikidata.org/entity/Q869095
FJIW129O293,1,3,Germany,['Germany'],http://www.wikidata.org/entity/Q183
FJIW129O293,1,4,Dortmunder Actien Brauerei,['Dortmunder Actien Brauerei'],http://www.wikidata.org/entity/Q458609
FJIW129O300,1,1,Greece,['Greece'],http://www.wikidata.org/entity/Q41
FJIW129O300,1,6,"Brewing Industry International Awards, European Beer Star","['Brewing Industry International Awards, European Beer Star']","http://www.wikidata.org/entity/Q166423,http://www.wikidata.org/entity/Q2404322"
FJIW129O300,1,7,Macedonian Thrace Brewery,['Macedonian Thrace Brewery'],http://www.wikidata.org/entity/Q12877510
FJIW129O300,1,8,Macedonian Thrace Brewery,['Macedonian Thrace Brewery'],http://www.wikidata.org/entity/Q12877510
FJIW129O302,1,1,Coca-Cola,['Coca-Cola'],http://www.wikidata.org/entity/Q2813
FJIW129O302,1,2,"caffeine, acesulfame potassium, aspartame, phosphoric acid, caramel color, carbonated water, sodium benzoate, sodium citrates","['caffeine, acesulfame potassium, aspartame, phosphoric acid, caramel color, carbonated water, sodium benzoate, sodium citrates']","http://www.wikidata.org/entity/Q60235,http://www.wikidata.org/entity/Q132037,http://www.wikidata.org/entity/Q182040,http://www.wikidata.org/entity/Q184782,http://www.wikidata.org/entity/Q227816,http://www.wikidata.org/entity/Q264554,http://www.wikidata.org/entity/Q423971,http://www.wikidata.org/entity/Q6460572"
FJIW129O302,1,3,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
FJIW129O302,1,5,cold,['cold'],http://www.wikidata.org/entity/Q270952
FJIW129O302,1,7,The Coca-Cola Company,['The Coca-Cola Company'],http://www.wikidata.org/entity/Q3295867
FJIW129O302,1,9,Diet Coke,['Diet Coke'],http://www.wikidata.org/entity/Q1815345
FJIW129O309,1,1,Yogyakarta,['Yogyakarta'],http://www.wikidata.org/entity/Q7568
FJIW129O309,1,2,"drinking water, coffee bean","['drinking water, coffee bean']","http://www.wikidata.org/entity/Q7892,http://www.wikidata.org/entity/Q153697"
FJIW129O309,1,3,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
FJIW129O309,1,4,charcoal,['charcoal'],http://www.wikidata.org/entity/Q177463
ICPL130S04,1,3,"German cuisine, Italian cuisine, Silesian cuisine, Turkish cuisine, Polish cuisine","['German cuisine, Italian cuisine, Silesian cuisine, Turkish cuisine, Polish cuisine']","http://www.wikidata.org/entity/Q47629,http://www.wikidata.org/entity/Q192786,http://www.wikidata.org/entity/Q552340,http://www.wikidata.org/entity/Q654493,http://www.wikidata.org/entity/Q756020"
ICPL130S04,1,5,tomato,['tomato'],http://www.wikidata.org/entity/Q20638126
LLYU131Q23,1,3,Juniperus communis,['Juniperus communis'],http://www.wikidata.org/entity/Q26325
LLYU131Q23,1,5,strobilus,['strobilus'],http://www.wikidata.org/entity/Q2653441
WNLU148Z159V018,1,1,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
WNLU148Z159V018,1,2,"Phaseolus vulgaris, onion, chicharrón, garlic","['Phaseolus vulgaris, onion, chicharrón, garlic']","http://www.wikidata.org/entity/Q42339,http://www.wikidata.org/entity/Q3406628,http://www.wikidata.org/entity/Q3667736,http://www.wikidata.org/entity/Q21546392"
WNLU148Z159V019,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V037,1,1,"Andalusia, Cádiz Province","['Andalusia, Cádiz Province']","http://www.wikidata.org/entity/Q5783,http://www.wikidata.org/entity/Q81978"
WNLU148Z159V037,1,2,Spain,['Spain'],http://www.wikidata.org/entity/Q29
WNLU148Z159V044,1,1,Ramadan,['Ramadan'],http://www.wikidata.org/entity/Q41662
WNLU148Z159V044,1,2,fasting in Islam,['fasting in Islam'],http://www.wikidata.org/entity/Q178915
WNLU148Z159V044,1,3,dawn,['dawn'],http://www.wikidata.org/entity/Q11326182
WNLU148Z159V047,1,1,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V047,1,2,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V047,1,3,"cheese, tomato, Habas, potato","['cheese, tomato, Habas, potato']","http://www.wikidata.org/entity/Q10943,http://www.wikidata.org/entity/Q23501,http://www.wikidata.org/entity/Q1135586,http://www.wikidata.org/entity/Q16587531"
WNLU148Z159V057,1,2,Germany,['Germany'],http://www.wikidata.org/entity/Q183
WNLU148Z159V057,1,3,marble,['marble'],http://www.wikidata.org/entity/Q40861
WNLU148Z159V063,1,1,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V063,1,2,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V063,1,3,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V063,1,4,"Tagetes minuta, fresh cheese, evaporated milk, aji amarillo","['Tagetes minuta, fresh cheese, evaporated milk, aji amarillo']","http://www.wikidata.org/entity/Q599870,http://www.wikidata.org/entity/Q3323634,http://www.wikidata.org/entity/Q13417087,http://www.wikidata.org/entity/Q61413777"
WNLU148Z159V065,1,1,Bolivian cuisine,['Bolivian cuisine'],http://www.wikidata.org/entity/Q3006895
WNLU148Z159V065,1,2,Bolivia,['Bolivia'],http://www.wikidata.org/entity/Q750
WNLU148Z159V076,1,1,Bolivian cuisine,['Bolivian cuisine'],http://www.wikidata.org/entity/Q3006895
WNLU148Z159V076,1,2,Bolivia,['Bolivia'],http://www.wikidata.org/entity/Q750
WNLU148Z159V076,1,3,tapioca,['tapioca'],http://www.wikidata.org/entity/Q873761
WNLU148Z159V076,1,4,"Pão de queijo, Chipa","['Pão de queijo, Chipa']","http://www.wikidata.org/entity/Q2065278,http://www.wikidata.org/entity/Q9748820"
WNLU148Z159V114,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V114,1,3,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V114,1,4,"Carya illinoinensis, Manjar blanco","['Carya illinoinensis, Manjar blanco']","http://www.wikidata.org/entity/Q333877,http://www.wikidata.org/entity/Q11690488"
WNLU148Z159V129,1,1,Paraguayan cuisine,['Paraguayan cuisine'],http://www.wikidata.org/entity/Q3006970
WNLU148Z159V129,1,2,Paraguay,['Paraguay'],http://www.wikidata.org/entity/Q733
WNLU148Z159V129,1,3,Paraguay,['Paraguay'],http://www.wikidata.org/entity/Q733
WNLU148Z159V130,1,1,"Peruvian cuisine, Bolivian cuisine","['Peruvian cuisine, Bolivian cuisine']","http://www.wikidata.org/entity/Q749847,http://www.wikidata.org/entity/Q3006895"
WNLU148Z159V130,1,3,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V130,1,4,Category:Ají (stew),['Category:Ají (stew)'],http://www.wikidata.org/entity/Q113986820
WNLU148Z159V132,1,1,Ghana,['Ghana'],http://www.wikidata.org/entity/Q117
WNLU148Z159V132,1,2,cornmeal,['cornmeal'],http://www.wikidata.org/entity/Q837118
WNLU148Z159V133,1,1,Colombian cuisine,['Colombian cuisine'],http://www.wikidata.org/entity/Q909057
WNLU148Z159V133,1,2,Colombia,['Colombia'],http://www.wikidata.org/entity/Q739
WNLU148Z159V133,1,3,Colombia,['Colombia'],http://www.wikidata.org/entity/Q739
WNLU148Z159V133,1,4,"rice, potato","['rice, potato']","http://www.wikidata.org/entity/Q5090,http://www.wikidata.org/entity/Q16587531"
WNLU148Z159V154,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V161,1,1,Andalusian cuisine,['Andalusian cuisine'],http://www.wikidata.org/entity/Q489789
WNLU148Z159V161,1,3,Spain,['Spain'],http://www.wikidata.org/entity/Q29
WNLU148Z159V161,1,4,Spain,['Spain'],http://www.wikidata.org/entity/Q29
WNLU148Z159V169,1,1,Bolivia,['Bolivia'],http://www.wikidata.org/entity/Q750
WNLU148Z159V169,1,2,Bolivian cuisine,['Bolivian cuisine'],http://www.wikidata.org/entity/Q3006895
WNLU148Z159V169,1,3,Bolivia,['Bolivia'],http://www.wikidata.org/entity/Q750
WNLU148Z159V169,1,4,Saice,['Saice'],http://www.wikidata.org/entity/Q3053158
WNLU148Z159V194,1,2,France,['France'],http://www.wikidata.org/entity/Q142
WNLU148Z159V194,1,3,"sugar, egg yolk, lemon","['sugar, egg yolk, lemon']","http://www.wikidata.org/entity/Q11002,http://www.wikidata.org/entity/Q181409,http://www.wikidata.org/entity/Q1093742"
WNLU148Z159V197,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V197,1,2,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V201,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V228,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V228,1,2,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V228,1,3,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V230,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V230,1,2,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V230,1,3,sweet potato,['sweet potato'],http://www.wikidata.org/entity/Q37937
WNLU148Z159V231,1,1,Spanish cuisine,['Spanish cuisine'],http://www.wikidata.org/entity/Q622512
WNLU148Z159V231,1,3,pastry cream,['pastry cream'],http://www.wikidata.org/entity/Q2048003
WNLU148Z159V233,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V233,1,3,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V233,1,4,Peru,['Peru'],http://www.wikidata.org/entity/Q419
WNLU148Z159V235,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
WNLU148Z159V235,1,4,Peru,['Peru'],http://www.wikidata.org/entity/Q419
CQYG166I0001,1,1,Romanian cuisine,['Romanian cuisine'],http://www.wikidata.org/entity/Q265309
CQYG166I0001,1,2,Bulz,['Bulz'],http://www.wikidata.org/entity/Q13037824
CQYG166I0024,1,1,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0024,1,2,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0024,1,3,Indonesian cuisine,['Indonesian cuisine'],http://www.wikidata.org/entity/Q787497
CQYG166I0024,1,4,"Indonesia, West Sumatra","['Indonesia, West Sumatra']","http://www.wikidata.org/entity/Q252,http://www.wikidata.org/entity/Q2772"
CQYG166I0024,1,5,"sugar, coconut milk, rice flour, coconut","['sugar, coconut milk, rice flour, coconut']","http://www.wikidata.org/entity/Q11002,http://www.wikidata.org/entity/Q841779,http://www.wikidata.org/entity/Q1269205,http://www.wikidata.org/entity/Q3342808"
CQYG166I0024,1,6,Culture of Indonesia,['Culture of Indonesia'],http://www.wikidata.org/entity/Q2717220
CQYG166I0035,1,1,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
CQYG166I0035,1,3,"Peter Yen, Ty Mahler","['Peter Yen, Ty Mahler']","http://www.wikidata.org/entity/Q105750727,http://www.wikidata.org/entity/Q105750994"
CQYG166I0035,1,4,"Peter Yen, Ty Mahler","['Peter Yen, Ty Mahler']","http://www.wikidata.org/entity/Q105750727,http://www.wikidata.org/entity/Q105750994"
CQYG166I0035,1,5,"sushi, nori, burrito, sumeshi, raw fish","['sushi, nori, burrito, sumeshi, raw fish']","http://www.wikidata.org/entity/Q46383,http://www.wikidata.org/entity/Q201565,http://www.wikidata.org/entity/Q390823,http://www.wikidata.org/entity/Q10861403,http://www.wikidata.org/entity/Q44480852"
CQYG166I0035,1,7,"Mexican cuisine, Japanese cuisine","['Mexican cuisine, Japanese cuisine']","http://www.wikidata.org/entity/Q207965,http://www.wikidata.org/entity/Q234138"
CQYG166I0070,1,1,Sweden,['Sweden'],http://www.wikidata.org/entity/Q34
CQYG166I0070,1,2,Alces alces,['Alces alces'],http://www.wikidata.org/entity/Q35517
CQYG166I0085,1,1,eating,['eating'],http://www.wikidata.org/entity/Q213449
CQYG166I0085,1,2,Nigeria,['Nigeria'],http://www.wikidata.org/entity/Q1033
CQYG166I0085,1,3,Nigeria,['Nigeria'],http://www.wikidata.org/entity/Q1033
CQYG166I0089,1,1,Nigeria,['Nigeria'],http://www.wikidata.org/entity/Q1033
CQYG166I0089,1,2,"palm oil, onion, Pterocarpus mildbraedii","['palm oil, onion, Pterocarpus mildbraedii']","http://www.wikidata.org/entity/Q231458,http://www.wikidata.org/entity/Q3406628,http://www.wikidata.org/entity/Q15542938"
CQYG166I0111,1,1,Cameroon,['Cameroon'],http://www.wikidata.org/entity/Q1009
CQYG166I0111,1,2,"maize, palm oil","['maize, palm oil']","http://www.wikidata.org/entity/Q11575,http://www.wikidata.org/entity/Q231458"
CQYG166I0126,1,2,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
CQYG166I0126,1,3,"taco, Cabeza","['taco, Cabeza']","http://www.wikidata.org/entity/Q191655,http://www.wikidata.org/entity/Q38595513"
CQYG166I0133,1,1,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0133,1,2,Indonesian cuisine,['Indonesian cuisine'],http://www.wikidata.org/entity/Q787497
CQYG166I0133,1,3,eating,['eating'],http://www.wikidata.org/entity/Q213449
CQYG166I0133,1,4,Nias Island,['Nias Island'],http://www.wikidata.org/entity/Q505707
CQYG166I0133,1,5,cassava root,['cassava root'],http://www.wikidata.org/entity/Q43304555
CQYG166I0137,1,1,Austrian cuisine,['Austrian cuisine'],http://www.wikidata.org/entity/Q42029
CQYG166I0137,1,3,Czech Republic,['Czech Republic'],http://www.wikidata.org/entity/Q213
CQYG166I0139,1,2,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0139,1,3,National Inventory of Intangible Cultural Heritage of Indonesia,['National Inventory of Intangible Cultural Heritage of Indonesia'],http://www.wikidata.org/entity/Q65212119
CQYG166I0139,1,4,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0139,1,5,Lampung,['Lampung'],http://www.wikidata.org/entity/Q2110
CQYG166I0139,1,6,Indonesian cuisine,['Indonesian cuisine'],http://www.wikidata.org/entity/Q787497
CQYG166I0139,1,7,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0139,1,8,Culture of Indonesia,['Culture of Indonesia'],http://www.wikidata.org/entity/Q2717220
CQYG166I0141,1,1,Peruvian cuisine,['Peruvian cuisine'],http://www.wikidata.org/entity/Q749847
CQYG166I0141,1,2,Ferreñafe Province,['Ferreñafe Province'],http://www.wikidata.org/entity/Q1948067
CQYG166I0141,1,3,"lettuce, plantain, lemon, olive, corn on the cob, chicken egg, aji amarillo","['lettuce, plantain, lemon, olive, corn on the cob, chicken egg, aji amarillo']","http://www.wikidata.org/entity/Q83193,http://www.wikidata.org/entity/Q165449,http://www.wikidata.org/entity/Q1093742,http://www.wikidata.org/entity/Q1621080,http://www.wikidata.org/entity/Q5171058,http://www.wikidata.org/entity/Q15260613,http://www.wikidata.org/entity/Q61413777"
CQYG166I0148,1,2,onion,['onion'],http://www.wikidata.org/entity/Q3406628
CQYG166I0165,1,1,hot,['hot'],http://www.wikidata.org/entity/Q28128222
CQYG166I0165,1,2,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0165,1,4,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0165,1,5,"Indonesia, Aceh","['Indonesia, Aceh']","http://www.wikidata.org/entity/Q252,http://www.wikidata.org/entity/Q1823"
CQYG166I0165,1,6,"water, Solanum melongena, table salt, Caridea, durian, Elephantopus scaber, cassava root, kaffir lime leaf, asparagus bean","['water, Solanum melongena, table salt, Caridea, durian, Elephantopus scaber, cassava root, kaffir lime leaf, asparagus bean']","http://www.wikidata.org/entity/Q283,http://www.wikidata.org/entity/Q7540,http://www.wikidata.org/entity/Q11254,http://www.wikidata.org/entity/Q80117,http://www.wikidata.org/entity/Q134185,http://www.wikidata.org/entity/Q1039719,http://www.wikidata.org/entity/Q43304555,http://www.wikidata.org/entity/Q67202802,http://www.wikidata.org/entity/Q107555153"
CQYG166I0165,1,7,"Indonesian cuisine, Acehnese cuisine","['Indonesian cuisine, Acehnese cuisine']","http://www.wikidata.org/entity/Q787497,http://www.wikidata.org/entity/Q12480249"
CQYG166I0165,1,8,Culture of Indonesia,['Culture of Indonesia'],http://www.wikidata.org/entity/Q2717220
CQYG166I0165,1,9,fermentation,['fermentation'],http://www.wikidata.org/entity/Q41760
CQYG166I0179,1,1,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0179,1,2,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0179,1,3,Indonesian cuisine,['Indonesian cuisine'],http://www.wikidata.org/entity/Q787497
CQYG166I0179,1,4,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
CQYG166I0179,1,5,Culture of Indonesia,['Culture of Indonesia'],http://www.wikidata.org/entity/Q2717220
CQYG166I0179,1,6,"carrot, cooked rice, ragout, minced meat, potato","['carrot, cooked rice, ragout, minced meat, potato']","http://www.wikidata.org/entity/Q81,http://www.wikidata.org/entity/Q523224,http://www.wikidata.org/entity/Q565767,http://www.wikidata.org/entity/Q13400960,http://www.wikidata.org/entity/Q16587531"
CQYG166I0182,1,1,Cuba,['Cuba'],http://www.wikidata.org/entity/Q241
CQYG166I0182,1,2,Melena del Sur,['Melena del Sur'],http://www.wikidata.org/entity/Q270310
CQYG166I0182,1,3,Cuba,['Cuba'],http://www.wikidata.org/entity/Q241
CQYG166I0200,1,1,"Russian cuisine, Ukrainian cuisine, Belarusian cuisine, Lithuanian cuisine","['Russian cuisine, Ukrainian cuisine, Belarusian cuisine, Lithuanian cuisine']","http://www.wikidata.org/entity/Q12505,http://www.wikidata.org/entity/Q1503789,http://www.wikidata.org/entity/Q1850480,http://www.wikidata.org/entity/Q19360432"
